"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"ui","5","0xa8ccfc","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[RENDERED_FAT]","",""
"ui","5","0xa8cd00","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[SOAP_ANIMAL]","",""
"ui","5","0xa8cd04","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[FAT]","",""
"ui","5","0xa8cd08","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[MUD]","",""
"ui","5","0xa8cd0c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[VOMIT]","",""
"ui","5","0xa8cd10","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[BLOOD]","",""
"ui","5","0xa8cd14","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[SLIME]","",""
"ui","5","0xa8cd18","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[49]","",""
"ui","5","0xa8cd1c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[50]","",""
"ui","5","0xa8cd20","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[51]","",""
"ui","5","0xa8cd24","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[52]","",""
"ui","5","0xa8cd28","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[53]","",""
"ui","5","0xa8cd2c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[54]","",""
"ui","5","0xa8cd30","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[55]","",""
"ui","5","0xa8cd34","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[56]","",""
"ui","5","0xa8cd38","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[57]","",""
"ui","5","0xa8cd3c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[58]","",""
"ui","5","0xa8cd40","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[59]","",""
"ui","5","0xa8cd44","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[60]","",""
"ui","5","0xa8cd48","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[61]","",""
"ui","5","0xa8cd4c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[62]","",""
"ui","5","0xa8cd50","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].by_material[63]","",""
"ui","4","0xa8cd54","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].no_material","",""
"ui","4","0xa8cd58","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromRawFish].total","",""
"ui","4","0xa8cd5c","0x100","static-array","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material","int32_t",""
"ui","5","0xa8cd5c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[WOOD]","",""
"ui","5","0xa8cd60","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[STONE_GRAY]","",""
"ui","5","0xa8cd64","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[STONE_LIGHT]","",""
"ui","5","0xa8cd68","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[STONE_DARK]","",""
"ui","5","0xa8cd6c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[GOLD]","",""
"ui","5","0xa8cd70","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[IRON]","",""
"ui","5","0xa8cd74","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[SILVER]","",""
"ui","5","0xa8cd78","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[COPPER]","",""
"ui","5","0xa8cd7c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[GEM_ORNAMENTAL]","",""
"ui","5","0xa8cd80","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[GEM_SEMI]","",""
"ui","5","0xa8cd84","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[GEM_PRECIOUS]","",""
"ui","5","0xa8cd88","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[GEM_RARE]","",""
"ui","5","0xa8cd8c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[BONE]","",""
"ui","5","0xa8cd90","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[IVORY]","",""
"ui","5","0xa8cd94","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[JADE]","",""
"ui","5","0xa8cd98","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[HORN]","",""
"ui","5","0xa8cd9c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[AMBER]","",""
"ui","5","0xa8cda0","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[CORAL]","",""
"ui","5","0xa8cda4","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[PEARL]","",""
"ui","5","0xa8cda8","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[SHELL]","",""
"ui","5","0xa8cdac","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[LEATHER]","",""
"ui","5","0xa8cdb0","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[ADAMANTINE]","",""
"ui","5","0xa8cdb4","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[SILK]","",""
"ui","5","0xa8cdb8","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[PLANT]","",""
"ui","5","0xa8cdbc","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[GLASS_GREEN]","",""
"ui","5","0xa8cdc0","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[GLASS_CLEAR]","",""
"ui","5","0xa8cdc4","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[GLASS_CRYSTAL]","",""
"ui","5","0xa8cdc8","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[SAND]","",""
"ui","5","0xa8cdcc","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[WATER]","",""
"ui","5","0xa8cdd0","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[ZINC]","",""
"ui","5","0xa8cdd4","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[TIN]","",""
"ui","5","0xa8cdd8","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[COAL]","",""
"ui","5","0xa8cddc","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[BRONZE]","",""
"ui","5","0xa8cde0","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[BRASS]","",""
"ui","5","0xa8cde4","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[STEEL]","",""
"ui","5","0xa8cde8","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[PIGIRON]","",""
"ui","5","0xa8cdec","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[PLATINUM]","",""
"ui","5","0xa8cdf0","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[ELECTRUM]","",""
"ui","5","0xa8cdf4","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[POTASH]","",""
"ui","5","0xa8cdf8","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[ASH]","",""
"ui","5","0xa8cdfc","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[PEARLASH]","",""
"ui","5","0xa8ce00","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[LYE]","",""
"ui","5","0xa8ce04","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[RENDERED_FAT]","",""
"ui","5","0xa8ce08","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[SOAP_ANIMAL]","",""
"ui","5","0xa8ce0c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[FAT]","",""
"ui","5","0xa8ce10","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[MUD]","",""
"ui","5","0xa8ce14","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[VOMIT]","",""
"ui","5","0xa8ce18","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[BLOOD]","",""
"ui","5","0xa8ce1c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[SLIME]","",""
"ui","5","0xa8ce20","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[49]","",""
"ui","5","0xa8ce24","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[50]","",""
"ui","5","0xa8ce28","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[51]","",""
"ui","5","0xa8ce2c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[52]","",""
"ui","5","0xa8ce30","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[53]","",""
"ui","5","0xa8ce34","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[54]","",""
"ui","5","0xa8ce38","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[55]","",""
"ui","5","0xa8ce3c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[56]","",""
"ui","5","0xa8ce40","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[57]","",""
"ui","5","0xa8ce44","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[58]","",""
"ui","5","0xa8ce48","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[59]","",""
"ui","5","0xa8ce4c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[60]","",""
"ui","5","0xa8ce50","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[61]","",""
"ui","5","0xa8ce54","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[62]","",""
"ui","5","0xa8ce58","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].by_material[63]","",""
"ui","4","0xa8ce5c","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].no_material","",""
"ui","4","0xa8ce60","0x4","int32_t","ui.tasks.recent_jobs[ExtractFromLandAnimal].total","",""
"ui","4","0xa8ce64","0x100","static-array","ui.tasks.recent_jobs[TameVermin].by_material","int32_t",""
"ui","5","0xa8ce64","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[WOOD]","",""
"ui","5","0xa8ce68","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[STONE_GRAY]","",""
"ui","5","0xa8ce6c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[STONE_LIGHT]","",""
"ui","5","0xa8ce70","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[STONE_DARK]","",""
"ui","5","0xa8ce74","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[GOLD]","",""
"ui","5","0xa8ce78","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[IRON]","",""
"ui","5","0xa8ce7c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[SILVER]","",""
"ui","5","0xa8ce80","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[COPPER]","",""
"ui","5","0xa8ce84","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[GEM_ORNAMENTAL]","",""
"ui","5","0xa8ce88","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[GEM_SEMI]","",""
"ui","5","0xa8ce8c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[GEM_PRECIOUS]","",""
"ui","5","0xa8ce90","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[GEM_RARE]","",""
"ui","5","0xa8ce94","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[BONE]","",""
"ui","5","0xa8ce98","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[IVORY]","",""
"ui","5","0xa8ce9c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[JADE]","",""
"ui","5","0xa8cea0","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[HORN]","",""
"ui","5","0xa8cea4","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[AMBER]","",""
"ui","5","0xa8cea8","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[CORAL]","",""
"ui","5","0xa8ceac","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[PEARL]","",""
"ui","5","0xa8ceb0","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[SHELL]","",""
"ui","5","0xa8ceb4","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[LEATHER]","",""
"ui","5","0xa8ceb8","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[ADAMANTINE]","",""
"ui","5","0xa8cebc","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[SILK]","",""
"ui","5","0xa8cec0","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[PLANT]","",""
"ui","5","0xa8cec4","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[GLASS_GREEN]","",""
"ui","5","0xa8cec8","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[GLASS_CLEAR]","",""
"ui","5","0xa8cecc","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[GLASS_CRYSTAL]","",""
"ui","5","0xa8ced0","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[SAND]","",""
"ui","5","0xa8ced4","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[WATER]","",""
"ui","5","0xa8ced8","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[ZINC]","",""
"ui","5","0xa8cedc","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[TIN]","",""
"ui","5","0xa8cee0","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[COAL]","",""
"ui","5","0xa8cee4","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[BRONZE]","",""
"ui","5","0xa8cee8","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[BRASS]","",""
"ui","5","0xa8ceec","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[STEEL]","",""
"ui","5","0xa8cef0","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[PIGIRON]","",""
"ui","5","0xa8cef4","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[PLATINUM]","",""
"ui","5","0xa8cef8","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[ELECTRUM]","",""
"ui","5","0xa8cefc","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[POTASH]","",""
"ui","5","0xa8cf00","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[ASH]","",""
"ui","5","0xa8cf04","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[PEARLASH]","",""
"ui","5","0xa8cf08","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[LYE]","",""
"ui","5","0xa8cf0c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[RENDERED_FAT]","",""
"ui","5","0xa8cf10","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[SOAP_ANIMAL]","",""
"ui","5","0xa8cf14","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[FAT]","",""
"ui","5","0xa8cf18","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[MUD]","",""
"ui","5","0xa8cf1c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[VOMIT]","",""
"ui","5","0xa8cf20","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[BLOOD]","",""
"ui","5","0xa8cf24","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[SLIME]","",""
"ui","5","0xa8cf28","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[49]","",""
"ui","5","0xa8cf2c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[50]","",""
"ui","5","0xa8cf30","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[51]","",""
"ui","5","0xa8cf34","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[52]","",""
"ui","5","0xa8cf38","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[53]","",""
"ui","5","0xa8cf3c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[54]","",""
"ui","5","0xa8cf40","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[55]","",""
"ui","5","0xa8cf44","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[56]","",""
"ui","5","0xa8cf48","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[57]","",""
"ui","5","0xa8cf4c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[58]","",""
"ui","5","0xa8cf50","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[59]","",""
"ui","5","0xa8cf54","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[60]","",""
"ui","5","0xa8cf58","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[61]","",""
"ui","5","0xa8cf5c","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[62]","",""
"ui","5","0xa8cf60","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].by_material[63]","",""
"ui","4","0xa8cf64","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].no_material","",""
"ui","4","0xa8cf68","0x4","int32_t","ui.tasks.recent_jobs[TameVermin].total","",""
"ui","4","0xa8cf6c","0x100","static-array","ui.tasks.recent_jobs[TameAnimal].by_material","int32_t",""
"ui","5","0xa8cf6c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[WOOD]","",""
"ui","5","0xa8cf70","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[STONE_GRAY]","",""
"ui","5","0xa8cf74","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[STONE_LIGHT]","",""
"ui","5","0xa8cf78","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[STONE_DARK]","",""
"ui","5","0xa8cf7c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[GOLD]","",""
"ui","5","0xa8cf80","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[IRON]","",""
"ui","5","0xa8cf84","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[SILVER]","",""
"ui","5","0xa8cf88","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[COPPER]","",""
"ui","5","0xa8cf8c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[GEM_ORNAMENTAL]","",""
"ui","5","0xa8cf90","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[GEM_SEMI]","",""
"ui","5","0xa8cf94","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[GEM_PRECIOUS]","",""
"ui","5","0xa8cf98","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[GEM_RARE]","",""
"ui","5","0xa8cf9c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[BONE]","",""
"ui","5","0xa8cfa0","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[IVORY]","",""
"ui","5","0xa8cfa4","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[JADE]","",""
"ui","5","0xa8cfa8","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[HORN]","",""
"ui","5","0xa8cfac","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[AMBER]","",""
"ui","5","0xa8cfb0","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[CORAL]","",""
"ui","5","0xa8cfb4","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[PEARL]","",""
"ui","5","0xa8cfb8","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[SHELL]","",""
"ui","5","0xa8cfbc","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[LEATHER]","",""
"ui","5","0xa8cfc0","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[ADAMANTINE]","",""
"ui","5","0xa8cfc4","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[SILK]","",""
"ui","5","0xa8cfc8","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[PLANT]","",""
"ui","5","0xa8cfcc","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[GLASS_GREEN]","",""
"ui","5","0xa8cfd0","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[GLASS_CLEAR]","",""
"ui","5","0xa8cfd4","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[GLASS_CRYSTAL]","",""
"ui","5","0xa8cfd8","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[SAND]","",""
"ui","5","0xa8cfdc","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[WATER]","",""
"ui","5","0xa8cfe0","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[ZINC]","",""
"ui","5","0xa8cfe4","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[TIN]","",""
"ui","5","0xa8cfe8","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[COAL]","",""
"ui","5","0xa8cfec","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[BRONZE]","",""
"ui","5","0xa8cff0","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[BRASS]","",""
"ui","5","0xa8cff4","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[STEEL]","",""
"ui","5","0xa8cff8","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[PIGIRON]","",""
"ui","5","0xa8cffc","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[PLATINUM]","",""
"ui","5","0xa8d000","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[ELECTRUM]","",""
"ui","5","0xa8d004","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[POTASH]","",""
"ui","5","0xa8d008","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[ASH]","",""
"ui","5","0xa8d00c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[PEARLASH]","",""
"ui","5","0xa8d010","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[LYE]","",""
"ui","5","0xa8d014","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[RENDERED_FAT]","",""
"ui","5","0xa8d018","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[SOAP_ANIMAL]","",""
"ui","5","0xa8d01c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[FAT]","",""
"ui","5","0xa8d020","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[MUD]","",""
"ui","5","0xa8d024","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[VOMIT]","",""
"ui","5","0xa8d028","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[BLOOD]","",""
"ui","5","0xa8d02c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[SLIME]","",""
"ui","5","0xa8d030","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[49]","",""
"ui","5","0xa8d034","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[50]","",""
"ui","5","0xa8d038","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[51]","",""
"ui","5","0xa8d03c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[52]","",""
"ui","5","0xa8d040","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[53]","",""
"ui","5","0xa8d044","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[54]","",""
"ui","5","0xa8d048","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[55]","",""
"ui","5","0xa8d04c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[56]","",""
"ui","5","0xa8d050","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[57]","",""
"ui","5","0xa8d054","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[58]","",""
"ui","5","0xa8d058","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[59]","",""
"ui","5","0xa8d05c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[60]","",""
"ui","5","0xa8d060","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[61]","",""
"ui","5","0xa8d064","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[62]","",""
"ui","5","0xa8d068","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].by_material[63]","",""
"ui","4","0xa8d06c","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].no_material","",""
"ui","4","0xa8d070","0x4","int32_t","ui.tasks.recent_jobs[TameAnimal].total","",""
"ui","4","0xa8d074","0x100","static-array","ui.tasks.recent_jobs[ChainAnimal].by_material","int32_t",""
"ui","5","0xa8d074","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[WOOD]","",""
"ui","5","0xa8d078","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[STONE_GRAY]","",""
"ui","5","0xa8d07c","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[STONE_LIGHT]","",""
"ui","5","0xa8d080","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[STONE_DARK]","",""
"ui","5","0xa8d084","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[GOLD]","",""
"ui","5","0xa8d088","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[IRON]","",""
"ui","5","0xa8d08c","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[SILVER]","",""
"ui","5","0xa8d090","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[COPPER]","",""
"ui","5","0xa8d094","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[GEM_ORNAMENTAL]","",""
"ui","5","0xa8d098","0x4","int32_t","ui.tasks.recent_jobs[ChainAnimal].by_material[GEM_SEMI]","",""
